figure,cell_id,type,count,rate,panel,geometry,zone,pop_density_int
New Sites","c(-71.0856764, 42.3007594)",validation,7771.555436411743
2,78,Social Businesses,2,0.25686640808541755,"Verified
New Sites","c(-71.0734524, -71.0753401, 42.2986955, 42.3004473)",validation,7786.14850772907
2,79,Social Businesses,1,0.14334891027707722,"Verified
New Sites","c(-71.0591268, 42.3001989)",validation,6975.986061331845
2,80,Social Businesses,1,0.17610988815132364,"Verified
New Sites","c(-71.0461566, 42.2941827)",validation,5678.272869838763
2,83,Social Businesses,1,0.1852500847909163,"Verified
New Sites","c(-71.1142504, 42.3147501)",validation,5398.108190496412
2,84,Social Businesses,1,0.1446474593002273,"Verified
New Sites","c(-71.098097, 42.3167868)",validation,6913.360281872774
2,85,Social Businesses,1,0.1334739369544435,"Verified
New Sites","c(-71.0921831, 42.3164018)",validation,7492.099377733301
2,86,Social Businesses,1,0.12230081391681395,"Verified
New Sites","c(-71.0731366, 42.3099207)",validation,8176.560465739629
2,87,Social Businesses,2,0.2598777619608198,"Verified
New Sites","c(-71.0655099, -71.0688404, 42.3077931, 42.3047337)",validation,7695.925903431199
2,95,Social Businesses,1,0.1257514010485951,"Verified
New Sites","c(-71.0981082, 42.3221582)",validation,7952.197682581382
2,96,Social Businesses,2,0.2723737222148116,"Verified
New Sites","c(-71.0814409, -71.0863729, 42.3206186, 42.3185084)",validation,7342.8522536497485
2,97,Social Businesses,2,0.2596535247603488,"Verified
New Sites","c(-71.0779648, -71.0722927, 42.3209597, 42.3208962)",validation,7702.572117385776
2,98,Social Businesses,2,0.2695232691744964,"Verified
New Sites","c(-71.0573429, -71.0571068, 42.3142015, 42.3180657)",validation,7420.509576503941
2,107,Social Businesses,2,0.22958101820171775,"Verified
New Sites","c(-71.099746, -71.09991711, 42.3323856, 42.33235414)",validation,8711.521604293659
2,123,Social Businesses,4,0.4301526099411412,"Verified
New Sites","c(-71.1042379, -71.1008569, -71.1008184, -71.0997349, 42.3381965, 42.3439669, 42.3435311, 42.3438741)",validation,9299.025293714549
2,124,Social Businesses,8,0.6734389760100715,"Verified
New Sites","c(-71.0872797, -71.0905055, -71.0870167, -71.08630925, -71.08643364, -71.0866166, -71.0971197, -71.0965959, 42.3390115, 42.340016, 42.3416667, 42.34194508, 42.34183208, 42.3417226, 42.3426687, 42.342356)",validation,11879.324311458262
2,125,Social Businesses,7,0.6316392111792464,"Verified
New Sites","c(-71.074559, -71.0754012, -71.0814518, -71.083402, -71.0847752, -71.0842796, -71.0744394, 42.3384998, 42.3379327, 42.3410817, 42.341985, 42.3423706, 42.3368655, 42.3356926)",validation,11082.275888052085
2,142,Social Businesses,3,0.29636010503945515,"Verified
New Sites","c(-71.1071683, -71.1057019, -71.0999476, 42.3498985, 42.34681, 42.3495664)",validation,10122.820005076605
2,143,Social Businesses,7,0.5524588335058306,"Verified
New Sites","c(-71.0844144, -71.0845764, -71.0866197, -71.0866551, -71.0868407, -71.0869209, -71.0936466, 42.349, 42.3460049, 42.3435718, 42.3432509, 42.3458031, 42.3462238, 42.3486895)",validation,12670.62733992129
2,144,Social Businesses,11,0.9614367247646356,"Verified
New Sites","c(-71.0790717, -71.073722, -71.0812233, -71.084344, -71.0800342, -71.0812278, -71.0811812, -71.0746796, -71.0746042, -71.0756985, -71.0706709, 42.349318, 42.3482811, 42.3501916, 42.3427521, 42.3422349, 42.3463043, 42.3466572, 42.3453017, 42.3425987, 42.3413457, 42.3467823)",validation,11441.210551524182
2,145,Social Businesses,3,0.31379655859281835,"Verified
New Sites","c(-71.0682178, -71.0668255, -71.0675, 42.342109, 42.3427843, 42.3422795)",validation,9560.33429255288
2,146,Social Businesses,4,0.5214674173813009,"Verified
New Sites","c(-71.0500052, -71.0534545, -71.0492341, -71.0488532, 42.3381135, 42.340776, 42.3375307, 42.3373998)",validation,7670.661419436623
2,147,Social Businesses,5,0.6844367091798361,"Verified
New Sites","c(-71.0439852, -71.0449293, -71.0386553, -71.0350193, -71.0376732, 42.3375284, 42.3358658, 42.3354791, 42.3379086, 42.3354843)",validation,7305.277365954735
2,148,Social Businesses,1,0.1636899755344829,"Verified
New Sites","c(-71.02704216, 42.33524082)",validation,6109.109594126247
2,162,Social Businesses,3,0.28526539679422974,"Verified
New Sites","c(-71.0727139, -71.0688721, -71.0719899, 42.3500087, 42.3503364, 42.3526874)",validation,10516.522626696247
2,163,Social Businesses,16,1.775931183643427,"Verified
New Sites","c(-71.0577792, -71.0594041, -71.0590471, -71.063955, -71.062055, -71.0618208, -71.0615727, -71.0605659, -71.0604908, -71.0603495, -71.0616043, -71.060694, -71.0602568, -71.0574225, -71.0615234, -71.0612727, 42.3530703, 42.3535996, 42.3552461, 42.3537159, 42.3510768, 42.3525472, 42.3525581, 42.3526912, 42.3526972, 42.3517375, 42.3515285, 42.3506524, 42.3506871, 42.3512966, 42.3491221, 42.3492598)",validation,9009.358103152996
2,164,Social Businesses,2,0.3291918996768457,"Verified
New Sites","c(-71.0464598, -71.0548296, 42.353129, 42.3494441)",validation,6075.483637244169
2,174,Social Businesses,2,0.20345158391161935,"Verified
New Sites","c(-71.0674279, -71.0654085, 42.3610238, 42.3594001)",validation,9830.348634045595
2,175,Social Businesses,4,0.4019425213101533,"Verified
New Sites","c(-71.0542727, -71.0579997, -71.0527872, -71.06279, 42.3548958, 42.3571482, 42.3576677, 42.3588072)",validation,9951.671664301117
2,176,Social Businesses,1,0.14539656387596028,"Verified
New Sites","c(-71.0455525, 42.3545933)",validation,6877.741628427431
2,183,Social Businesses,2,0.27399641436258776,"Verified
New Sites","c(-71.0611091, -71.0621709, 42.3713448, 42.3730625)",validation,7299.365594446574
2,184,Social Businesses,13,1.276024470660875,"Verified
New Sites","c(-71.05406575, -71.05435409, -71.05467226, -71.0552436, -71.05341464, -71.05302706, -71.0526711, -71.0508361, -71.0526369, -71.0529315, -71.05813298, -71.0557291, 42.36432192, 42.36409785, 42.36382238, 42.3639541, 42.36504206, 42.36481688, 42.3636136, 42.3639829, 42.3660362, 42.3672617, 42.36538058, 42.3637044)",validation,10187.892394623965
2,59,Total,4,0.56698566773172,"Verified
New Sites","c(-71.0796706, -71.0784592, -71.0760584, -71.0788411, 42.2865515, 42.2873041, 42.2882093, 42.2828305)",validation,7054.8520494395925
2,65,Total,3,0.6856094470123025,"Verified
New Sites","c(-71.1239947, -71.1191028, -71.118837, 42.3040182, 42.3020666, 42.2990973)",validation,4375.66899504255
2,66,Total,4,0.8619255375755059,"Verified
New Sites","c(-71.1130935, -71.1112839, -71.1120623, -71.105659, 42.3036465, 42.3002216, 42.296758, 42.2948239)",validation,4640.772115015323
2,67,Total,1,0.18363295446814915,"Verified
New Sites","c(-71.1004675, 42.3005423)",validation,5445.645651654799
2,68,Total,9,1.2778568480165307,"Verified
New Sites","c(-71.0872102, -71.0863472, -71.0806387, -71.080923, -71.079319, -71.0785653, -71.0797201, -71.0854174, -71.0849087, 42.2951591, 42.295581, 42.2964505, 42.2971469, 42.2969406, 42.296893, 42.2926547, 42.2947746, 42.2900871)",validation,7043.0424299636215
2,69,Total,20,2.6997488889565586,"Verified
New Sites","c(-71.07134119, -71.06611792, -71.06654305, -71.0669153, -71.0712986, -71.0708171, -71.0713254, -71.07141696, -71.07120406, -71.0697729, -71.0702314, -71.07206874, -71.07208282, -71.0734519, -71.07221223, -71.07182968, -71.0758042, -71.0761603, -71.07453302, -71.0758084, 42.28785905, 42.29107156, 42.29099914, 42.2919892, 42.2880468, 42.2883724, 42.2889006, 42.28920348, 42.28933518, 42.2909419, 42.2941815, 42.29412183, 42.29421793, 42.2949238, 42.29497273, 42.2948636, 42.2937612, 42.292667, 42.29108867, 
42.2887764)",validation,7408.096390672065
2,70,Total,5,0.8024713838466111,"Verified
New Sites","c(-71.065302, -71.0634904, -71.0600395, -71.0606478, -71.0556106, 42.2922136, 42.2933815, 42.2887166, 42.286942, 42.2879897)",validation,6230.7517758860395
2,71,Total,5,0.9251131552719891,"Verified
New Sites","c(-71.042539, -71.0487751, -71.0442148, -71.0497848, -71.0532436, 42.2907038, 42.2902098, 42.2875188, 42.2840551, 42.2887588)",validation,5404.744242913688
2,73,Total,1,0.30728659635676875,"Verified
New Sites","c(-71.1282803, 42.3135104)",validation,3254.2909839092713
2,74,Total,10,2.209098209517729,"Verified
New Sites","c(-71.1220626, -71.1159132, -71.1162178, -71.1132895, -71.1160362, -71.1197469, -71.1203853, -71.11534886, -71.11516446, -71.1154718, 42.3080823, 42.3048857, 42.3045157, 42.3073388, 42.306461, 42.3066255, 42.307173, 42.30786681, 42.31029382, 42.3116686)",validation,4526.734011605176
2,75,Total,8,1.4451993544331683,"Verified
New Sites","c(-71.1021051, -71.1079238, -71.1091456, -71.1054525, -71.1116451, -71.1111746, -71.1110865, -71.1103033, 42.3075544, 42.3113035, 42.3115582, 42.305473, 42.3050846, 42.3057315, 42.3102335, 42.3099082)",validation,5535.5684843477775
2,76,Total,6,0.8566700071949279,"Verified
New Sites","c(-71.100328, -71.0981466, -71.0881687, -71.0897775, -71.0885327, -71.096014, 42.3016691, 42.3056196, 42.3078473, 42.3050094, 42.3010608, 42.3036485)",validation,7003.863739371876
2,77,Total,12,1.5440924404626777,"Verified
New Sites","c(-71.0760944, -71.0766491, -71.0811403, -71.0852036, -71.0831377, -71.082789, -71.0806539, -71.0796382, -71.0813889, -71.0818613, -71.0844173, -71.0856764, 42.3024185, 42.3014524, 42.301368, 42.2998884, 42.3014546, 42.3023989, 42.3025457, 42.3031937, 42.3063411, 42.3042755, 42.3072616, 42.3007594)",validation,7771.555436411743
2,78,Total,17,2.183364468726049,"Verified
New Sites","c(-71.0707448, -71.0726639, -71.0717099, -71.066772, -71.0655684, -71.0656086, -71.0641164, -71.0659342, -71.0676747, -71.0716174, -71.0730702, -71.0734524, -71.0751532, -71.0753401, -71.0736351, -71.0739636, -71.076045, 42.2964797, 42.3038725, 42.302978, 42.3007695, 42.3006327, 42.3007973, 42.3005093, 42.2988303, 42.3015829, 42.2983115, 42.2988076, 42.2986955, 42.3001692, 42.3004473, 42.302125, 42.3024037, 42.2978482)",validation,7786.14850772907
2,79,Total,7,1.0034423719395407,"Verified
New Sites","c(-71.0526499, -71.0523956, -71.0586479, -71.0591268, -71.058939, -71.0524529, -71.0618108, 42.2934881, 42.2962876, 42.2966127, 42.3001989, 42.3009512, 42.3009571, 42.2971666)",validation,6975.986061331845
2,80,Total,2,0.3522197763026473,"Verified
New Sites","c(-71.0461566, -71.0429194, 42.2941827, 42.292414)",validation,5678.272869838763
2,82,Total,2,0.5981095085428759,"Verified
New Sites","c(-71.1241136, -71.1278209, 42.3177021, 42.3166958)",validation,3343.869260451038
2,83,Total,10,1.8525008479091627,"Verified
New Sites","c(-71.1213599, -71.1133794, -71.1117045, -71.1142504, -71.115885, -71.1171927, -71.1173655, -71.1188329, -71.1188213, -71.1080579, 42.3140125, 42.3126477, 42.3183175, 42.3147501, 42.3151181, 42.3170335, 42.3201871, 42.320043, 42.3208228, 42.3200944)",validation,5398.108190496412
2,84,Total,16,2.3143593488036367,"Verified
New Sites","c(-71.1027503, -71.1044547, -71.106621, -71.107703, -71.1065208, -71.1057771, -71.1059595, -71.1056323, -71.1043796, -71.1029465, -71.1024887, -71.1016337, -71.0986697, -71.0994468, -71.098097, -71.1028933, 42.3114457, 42.311853, 42.3184307, 42.3143896, 42.3132809, 42.3141714, 42.3145244, 42.3138818, 42.3133642, 42.3168907, 42.3130232, 42.3141792, 42.3128908, 42.3142206, 42.3167868, 42.3180879)",validation,6913.360281872774
2,85,Total,12,1.601687243453322,"Verified
New Sites","c(-71.082621, -71.083799, -71.085596, -71.0887362, -71.0921831, -71.0957757, -71.0953568, -71.0952691, -71.0940308, -71.0926768, -71.096737, -71.0921751, 42.3153674, 42.3128607, 42.3124613, 42.3150857, 42.3164018, 42.3144535, 42.3137163, 42.3158182, 42.3144931, 42.3153263, 42.3120753, 42.3103182)",validation,7492.099377733301
2,86,Total,15,1.8345122087522092,"Verified
New Sites","c(-71.0723857, -71.0713718, -71.0731366, -71.073539, -71.0826891, -71.0803168, -71.0777889, -71.074938, -71.0797712, -71.0797242, -71.080899, -71.0803143, -71.0819389, -71.0830459, -71.0836993, 42.3136062, 42.3119761, 42.3099207, 42.3091067, 42.3082831, 42.3077736, 42.3098923, 42.3136241, 42.3148737, 42.3124059, 42.3125765, 42.3116031, 42.3123305, 42.3092985, 42.3108082)",validation,8176.560465739629
2,87,Total,17,2.208960976666968,"Verified
New Sites","c(-71.0590071, -71.0614093, -71.0622304, -71.0655099, -71.0648697, -71.0662956, -71.066555, -71.0622948, -71.0618178, -71.0678141, -71.0689036, -71.0685518, -71.0683742, -71.0686792, -71.0688404, -71.0693114, -71.0671469, 42.310943, 42.3077201, 42.3073663, 42.3077931, 42.3077064, 42.308558, 42.3096086, 42.3081756, 42.3116664, 42.3114122, 42.3110522, 42.3089488, 42.3068911, 42.3051353, 42.3047337, 42.3065711, 42.3051407)",validation,7695.925903431199
2,88,Total,5,0.7661236307590384,"Verified
New Sites","c(-71.0489172, -71.05304785, -71.05148613, -71.05176374, -71.05213322, 42.3023905, 42.3080328, 42.30809728, 42.30847763, 42.30902236)",validation,6526.361802789244
2,94,Total,7,1.0264606599412642,"Verified
New Sites","c(-71.1169683, -71.1077599, -71.1086333, -71.1087513, -71.1076355, -71.108484, -71.1059833, 42.3225351, 42.3216511, 42.3244642, 42.3251067, 42.3249322, 42.3260912, 42.3273039)",validation,6819.550201174346
2,95,Total,12,1.5090168125831414,"Verified
New Sites","c(-71.1060497, -71.1023783, -71.0981082, -71.0989675, -71.0990911, -71.1016801, -71.1023721, -71.1051013, -71.1046482, -71.1040404, -71.1003781, -71.0980287, 42.3205227, 42.3207851, 42.3221582, 42.3246997, 42.3244084, 42.3241897, 42.3252447, 42.3223675, 42.3253585, 42.326965, 42.3263057, 42.3265201)",validation,7952.197682581382
2,96,Total,18,2.4513634999333047,"Verified
New Sites","c(-71.0933659, -71.0913059, -71.089525, -71.0858043, -71.0867623, -71.0879907, -71.0859905, -71.0867401, -71.089594, -71.0834118, -71.0842164, -71.0814409, -71.0812693, -71.0821351, -71.0808154, -71.0860189, -71.0863729, -71.0899886, 42.3205075, 42.3237836, 42.3241978, 42.3203885, 42.3221341, 42.3233235, 42.323241, 42.3249362, 42.3247934, 42.3234902, 42.321388, 42.3206186, 42.319627, 42.3230618, 42.3227366, 42.3172153, 42.3185084, 42.3176516)",validation,7342.8522536497485
2,97,Total,20,2.596535247603488,"Verified
New Sites","c(-71.0779648, -71.0748248, -71.0739021, -71.0753898, -71.0749929, -71.0722927, -71.0706727, -71.0706834, -71.0714881, -71.0720996, -71.0726188, -71.070948, -71.0686511, -71.0684122, -71.0740165, -71.0756473, -71.0768491, -71.077988, -71.079338, -71.0792736, 42.3209597, 42.3194207, 42.320444, 42.3197063, 42.3208883, 42.3208962, 42.3209597, 42.3192779, 42.3193414, 42.3185719, 42.3169375, 42.3166368, 42.3171209, 42.3181205, 42.3151136, 42.3159069, 42.3157735, 42.316607, 42.3161132, 42.3152722)",validation,7702.572117385776
2,98,Total,10,1.347616345872482,"Verified
New Sites","c(-71.0638875, -71.0629862, -71.0579866, -71.0590809, -71.0573429, -71.0563344, -71.0571068, -71.0559481, -71.0627073, -71.0626215, 42.3162411, 42.3165108, 42.3193191, 42.3188432, 42.3142015, 42.3151376, 42.3180657, 42.317796, 42.313662, 42.3149313)",validation,7420.509576503941
2,99,Total,1,0.17628430501750117,"Verified
New Sites","c(-71.0488811, 42.3137572)",validation,5672.6547488202195
2,106,Total,2,0.250662363121849,"Verified
New Sites","c(-71.1036311, -71.1102919, 42.3365575, 42.3377674)",validation,7978.860388497113
2,107,Total,22,2.525391200218895,"Verified
New Sites","c(-71.0974704, -71.0979669, -71.1001376, -71.099746, -71.09991711, -71.09870274, -71.0986886, -71.0919439, -71.09280288, -71.0933125, -71.09294135, -71.09203879, -71.09224733, -71.09722719, -71.0944489, -71.0922335, -71.0927295, -71.09256819, -71.09245051, -71.093156, -71.0937246, -71.0937031, 42.3304555, 42.3328885, 42.3330994, 42.3323856, 42.33235414, 42.3338949, 42.3335118, 42.33057602, 42.33027697, 42.3307685, 42.332023, 42.33087382, 42.33386032, 42.33123619, 42.3288745, 42.328766, 42.328341, 
42.32805436, 42.32822613, 42.327462, 42.3278492, 42.3272325)",validation,8711.521604293659
2,108,Total,13,1.6353628489303287,"Verified
New Sites","c(-71.0898632, -71.090217, -71.0906676, -71.0902983, -71.0888715, -71.0848374, -71.0798619, -71.0816724, -71.0828633, -71.0792545, -71.0782731, -71.082623, -71.083285, 42.3301392, 42.326481, 42.3272223, 42.3275915, 42.3290288, 42.3262849, 42.3255575, 42.3263087, 42.3255393, 42.3270833, 42.3298516, 42.3285138, 42.3328577)",validation,7949.306179055703
2,109,Total,9,1.2341595743183242,"Verified
New Sites","c(-71.0785234, -71.0755665, -71.0754549, -71.0738484, -71.0749657, -71.074382, -71.0766287, -71.0730517, -71.0722386, 42.3243185, 42.3266102, 42.3257878, 42.3252693, 42.3257866, 42.3262425, 42.3273876, 42.3256555, 42.3244222)",validation,7292.4119273401575
2,110,Total,3,0.44543693931929107,"Verified
New Sites","c(-71.0542433, -71.0570495, -71.0573117, 42.3267261, 42.3250631, 42.3278639)",validation,6734.960069958606
2,111,Total,3,0.4953323811766916,"Verified
New Sites","c(-71.0480234, -71.0439787, -71.0457382, 42.3262055, 42.3222451, 42.3185325)",validation,6056.539233056643
2,123,Total,7,0.7527670673969971,"Verified
New Sites","c(-71.1042379, -71.1008569, -71.1008184, -71.0989689, -71.0992654, -71.0994501, -71.0997349, 42.3381965, 42.3439669, 42.3435311, 42.3411312, 42.3409753, 42.3432869, 42.3438741)",validation,9299.025293714549
2,124,Total,26,2.1886766720327326,"Verified
New Sites","c(-71.0982783, -71.0975027, -71.0882914, -71.08826693, -71.0872797, -71.08823072, -71.08887143, -71.0905055, -71.08953763, -71.08986687, -71.089425, -71.0870167, -71.08630925, -71.08643364, -71.0866166, -71.0971197, -71.0965959, -71.0949218, -71.0934349, -71.0926798, -71.0940692, -71.0925293, -71.0902101, -71.08959597, -71.0886505, -71.0908635, 42.3380286, 42.3407566, 42.340109, 42.33950566, 42.3390115, 42.33879762, 42.33858994, 42.340016, 42.3405309, 42.34113534, 42.3430182, 42.3416667, 42.34194508, 
42.34183208, 42.3417226, 42.3426687, 42.342356, 42.3419564, 42.3365756, 42.3372984, 42.3377029, 42.3382448, 42.3370527, 42.33777247, 42.3353041, 42.3353256)",validation,11879.324311458262
2,125,Total,26,2.3460884986657717,"Verified
New Sites","c(-71.0752819, -71.0737294, -71.074559, -71.0754012, -71.0779613, -71.0789216, -71.082066, -71.0795921, -71.0814518, -71.0828377, -71.083402, -71.0847752, -71.0840447, -71.0837482, -71.0848494, -71.0876625, -71.0808288, -71.0854041, -71.0842239, -71.0843815, -71.0840814, -71.0842796, -71.0795362, -71.0800558, -71.0761439, -71.0744394, 42.3407695, 42.3403976, 42.3384998, 42.3379327, 42.3381579, 42.3384316, 42.3382824, 42.3406124, 42.3410817, 42.3419496, 42.341985, 42.3423706, 42.3393917, 42.3398951, 
42.338948, 42.3345303, 42.3337555, 42.3340822, 42.3352877, 42.336572, 42.3360086, 42.3368655, 42.3357062, 42.3361246, 42.3346741, 42.3356926)",validation,11082.275888052085
2,127,Total,3,0.3596325754502316,"Verified
New Sites","c(-71.0528223, -71.0496466, -71.0496895, 42.3293301, 42.3349772, 42.3344062)",validation,8341.847220720305
2,128,Total,3,0.3585858054845501,"Verified
New Sites","c(-71.0505362, -71.0438056, -71.040351, 42.3281159, 42.3349416, 42.3344023)",validation,8366.198422009922
2,142,Total,7,0.6915069117587286,"Verified
New Sites","c(-71.1071683, -71.10650226, -71.1064744, -71.1050233, -71.1057019, -71.0999476, -71.0972056, 42.3498985, 42.35035227, 42.3505268, 42.347043, 42.34681, 42.3495664, 42.3466802)",validation,10122.820005076605
2,143,Total,13,1.025994976510828,"Verified
New Sites","c(-71.0844144, -71.0845764, -71.0866197, -71.0866551, -71.0870593, -71.0868407, -71.0863002, -71.0869209, -71.0896798, -71.0910584, -71.0932317, -71.0929018, -71.0936466, 42.349, 42.3460049, 42.3435718, 42.3432509, 42.3436234, 42.3458031, 42.3465931, 42.3462238, 42.3470005, 42.3449245, 42.3449299, 42.3462781, 42.3486895)",validation,12670.62733992129
2,144,Total,17,1.485856756454437,"Verified
New Sites","c(-71.0790717, -71.073722, -71.0748507, -71.0812233, -71.084344, -71.0817604, -71.0800342, -71.0812278, -71.0811812, -71.0791616, -71.0746796, -71.0746042, -71.0756985, -71.077155, -71.0722713, -71.0706709, -71.0694391, 42.349318, 42.3482811, 42.3484932, 42.3501916, 42.3427521, 42.3428137, 42.3422349, 42.3463043, 42.3466572, 42.344909, 42.3453017, 42.3425987, 42.3413457, 42.3418354, 42.3413299, 42.3467823, 42.3474072)",validation,11441.210551524182
2,145,Total,12,1.2551862343712734,"Verified
New Sites","c(-71.0682178, -71.0698952, -71.0706618, -71.0668255, -71.0675, -71.0664581, -71.0641265, -71.0617996, -71.0629622, -71.0693467, -71.0688705, -71.0608615, 42.342109, 42.3410338, 42.3404075, 42.3427843, 42.3422795, 42.3411457, 42.3415875, 42.3440536, 42.3461305, 42.345219, 42.3473636, 42.3436797)",validation,9560.33429255288
2,146,Total,8,1.0429348347626017,"Verified
New Sites","c(-71.0515206, -71.0500052, -71.0534545, -71.0549265, -71.0547692, -71.051398, -71.0492341, -71.0488532, 42.3371944, 42.3381135, 42.340776, 42.3387965, 42.3388399, 42.3419978, 42.3375307, 42.3373998)",validation,7670.661419436623
2,147,Total,8,1.0950987346877379,"Verified
New Sites","c(-71.0398288, -71.0439852, -71.0449293, -71.0386553, -71.0350193, -71.0351731, -71.0376732, -71.0367679, 42.3397141, 42.3375284, 42.3358658, 42.3354791, 42.3379086, 42.3349951, 42.3354843, 42.3414718)",validation,7305.277365954735
2,148,Total,8,1.3095198042758631,"Verified
New Sites","c(-71.0338561, -71.0304524, -71.02704216, -71.0233828, -71.0235115, -71.0236403, -71.0239461, -71.0257163, 42.3346739, 42.3355804, 42.33524082, 42.337755, 42.3358754, 42.3368033, 42.3336151, 42.3331392)",validation,6109.109594126247
2,161,Total,2,0.1863953921882054,"Verified
New Sites","c(-71.0869147, -71.0869408, 42.3526159, 42.3525465)",validation,10729.878976732316
2,162,Total,15,1.4263269839711485,"Verified
New Sites","c(-71.0670617, -71.0727207, -71.0748923, -71.0757828, -71.0788835, -71.0746057, -71.0741738, -71.0765437, -71.076349, -71.0756384, -71.0727139, -71.0688721, -71.073068, -71.0719899, -71.0723862, 42.3538907, 42.356497, 42.3560739, 42.35628, 42.3556379, 42.3537466, 42.3538279, 42.3527486, 42.3506485, 42.3499469, 42.3500087, 42.3503364, 42.3507426, 42.3526874, 42.3524971)",validation,10516.522626696247
2,163,Total,30,3.329870969331426,"Verified
New Sites","c(-71.0577792, -71.0594041, -71.0590471, -71.0576749, -71.0648487, -71.061795, -71.063955, -71.0661247, -71.064801, -71.0678986, -71.0669108, -71.0667659, -71.0664189, -71.06296, -71.0619995, -71.0618359, -71.062055, -71.0618208, -71.0615727, -71.0605659, -71.0604908, -71.0603495, -71.0616043, -71.060694, -71.0602568, -71.0598755, -71.0574225, -71.0586604, -71.0615234, -71.0612727, 42.3530703, 42.3535996, 42.3552461, 42.3547985, 42.356019, 42.3553997, 42.3537159, 42.3538004, 42.347974, 42.3499557, 
42.3494327, 42.3495536, 42.3497927, 42.3484565, 42.3492321, 42.350239, 42.3510768, 42.3525472, 42.3525581, 42.3526912, 42.3526972, 42.3517375, 42.3515285, 42.3506524, 42.3506871, 42.3510103, 42.3512966, 42.3496069, 42.3491221, 42.3492598)",validation,9009.358103152996
2,164,Total,11,1.8105554482226514,"Verified
New Sites","c(-71.0422362, -71.0464598, -71.0449116, -71.0446524, -71.044871, -71.046505, -71.0482405, -71.0492514, -71.0494579, -71.0532671, -71.0548296, 42.3496219, 42.353129, 42.3521035, 42.3522482, 42.3512576, 42.3509262, 42.3528669, 42.3527994, 42.3525456, 42.3476869, 42.3494441)",validation,6075.483637244169
2,166,Total,1,0.35465846025956393,"Verified
New Sites","c(-71.0259232, 42.3448539)",validation,2819.6141134434797
2,174,Total,13,1.3224352954255258,"Verified
New Sites","c(-71.0654413, -71.0660015, -71.0700132, -71.0697825, -71.0681257, -71.0709286, -71.0706175, -71.0725272, -71.0674279, -71.0641708, -71.0660943, -71.0654085, -71.0730197, 42.3631399, 42.364767, 42.3652031, 42.3656391, 42.3657991, 42.3642356, 42.3645686, 42.363653, 42.3610238, 42.3616684, 42.3592191, 42.3594001, 42.3594657)",validation,9830.348634045595
2,175,Total,21,2.1101982368783045,"Verified
New Sites","c(-71.0542727, -71.0584897, -71.0579997, -71.0599317, -71.0601613, -71.0607005, -71.0569401, -71.0533374, -71.0527872, -71.0512042, -71.0523113, -71.0573365, -71.0624716, -71.0617845, -71.0633197, -71.0634712, -71.06279, -71.0625419, -71.0626793, -71.0617209, -71.0620248, 42.3548958, 42.3555801, 42.3571482, 42.358317, 42.3580265, 42.3576063, 42.3604451, 42.3587105, 42.3576677, 42.3617427, 42.3620237, 42.3637382, 42.3615223, 42.3601512, 42.3592704, 42.3600308, 42.3588072, 42.3588271, 42.357307, 42.3574808, 
42.3568551)",validation,9951.671664301117
2,176,Total,3,0.4361896916278808,"Verified
New Sites","c(-71.0464733, -71.0455525, -71.0511554, 42.3548123, 42.3545933, 42.356801)",validation,6877.741628427431
2,183,Total,7,0.9589874502690571,"Verified
New Sites","c(-71.0611091, -71.0609343, -71.064626, -71.0689849, -71.0662031, -71.0630292, -71.0621709, 42.3713448, 42.3700564, 42.3716629, 42.3685149, 42.3739773, 42.3726161, 42.3730625)",validation,7299.365594446574
2,184,Total,32,3.140983312396,"Verified
New Sites","c(-71.0533846, -71.0531673, -71.0539606, -71.05406575, -71.0535388, -71.05435409, -71.05467226, -71.0552436, -71.0541749, -71.05341464, -71.05302706, -71.0528322, -71.0526711, -71.052066, -71.0508361, -71.0526369, -71.053576, -71.054835, -71.05447814, -71.0529315, -71.0542109, -71.0543906, -71.0558435, -71.0566535, -71.05724115, -71.0584628, -71.0572424, -71.056671, -71.05813298, -71.0585879, -71.0557291, 42.3633055, 42.3638296, 42.3645367, 42.36432192, 42.3635059, 42.36409785, 42.36382238, 42.3639541, 
42.3647354, 42.36504206, 42.36481688, 42.365392, 42.3636136, 42.3635456, 42.3639829, 42.3660362, 42.3685644, 42.3689047, 42.36835293, 42.3672617, 42.3662174, 42.3663621, 42.3672876, 42.3667915, 42.36659799, 42.3675124, 42.3680832, 42.3687391, 42.36538058, 42.3649156, 42.3637044)",validation,10187.892394623965
2,49,Total,0,0,"API Sites
Not Found",list(),validation,5623.692223084718
2,49,Community Spaces,0,0,"API Sites
Not Found",list(),validation,5623.692223084718
2,49,Places of Worship,0,0,"API Sites
Not Found",list(),validation,5623.692223084718
2,49,Social Businesses,0,0,"API Sites
Not Found",list(),validation,5623.692223084718
2,49,Parks,0,0,"API Sites
Not Found",list(),validation,5623.692223084718
2,59,Total,0,0,"API Sites
Not Found",list(),validation,7054.8520494395925
2,59,Community Spaces,0,0,"API Sites
Not Found",list(),validation,7054.8520494395925
2,59,Places of Worship,0,0,"API Sites
Not Found",list(),validation,7054.8520494395925
2,59,Social Businesses,0,0,"API Sites
Not Found",list(),validation,7054.8520494395925
2,59,Parks,0,0,"API Sites
Not Found",list(),validation,7054.8520494395925
2,60,Places of Worship,0,0,"API Sites
Not Found",list(),validation,5839.475695280394
2,60,Social Businesses,0,0,"API Sites
Not Found",list(),validation,5839.475695280394
2,60,Parks,0,0,"API Sites
