id,name,type,status,source,neighborhood,google_id,search,geometry,x,y,cell_id,zone
1600,Southwest Corridor Park,Parks,checked,google_api,Jamaica Plain,ChIJSVYlMCp644kRHaMMoFf-GC4,park,"c(-71.101188, 42.320365)",-71.101188,42.320365,95,validation
1601,Southwest Corridor Park- Tennis Courts,Parks,"new, visited",humancoding_fall,Roxbury,NA,NA,"c(-71.0908635, 42.3353256)",-71.0908635,42.3353256,124,validation
1602,SOVEREIGN GRACE BAPTIST BIBLE CHURCH,Places of Worship,checked,google_api,Hyde Park,ChIJndAbuMR_44kRIklBSwFk3a4,place of worship,"c(-71.1439, 42.242623)",-71.1439,42.242623,4,boston
1603,Sowa Power Station,Community Spaces,new,humancoding_fall,South End,NA,NA,"c(-71.0664581, 42.3411457)",-71.0664581,42.3411457,145,validation
1604,Spalding Street Playground,Parks,new,humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1130935, 42.3036465)",-71.1130935,42.3036465,66,validation
1605,Spanish Church of God,Places of Worship,new,humancoding_fall,Mission Hill,NA,NA,"c(-71.0974704, 42.3304555)",-71.0974704,42.3304555,107,validation
1607,Speare Diamond Park,Parks,"new, visited",humancoding_fall,Fenway,NA,NA,"c(-71.08953763, 42.3405309)",-71.08953763,42.3405309,124,validation
1608,"Spencer Community Garden
",Parks,"new, visited",humancoding_fall,Dorchester,NA,NA,"c(-71.0758042, 42.2937612)",-71.0758042,42.2937612,69,validation
1609,Spiritual Assembly Of-Baha'i,Community Spaces,checked,google_api,South End,ChIJjztnLWp644kRXLhMhFl2OYc,community center,"c(-71.068447, 42.337439)",-71.068447,42.337439,126,validation
1613,Square Licensed Electricians,Parks,checked,google_api,Dorchester,ChIJL3zfML5744kR99awQXE1_nw,square,"c(-71.065972, 42.315886)",-71.065972,42.315886,98,validation
1617,"St Ambrose Parish
",Parks,new,humancoding_fall,Dorchester,NA,NA,"c(-71.058939, 42.3009512)",-71.058939,42.3009512,79,validation
1618,St Angela Merici Church,Places of Worship,new,humancoding_fall,Mattapan,NA,NA,"c(-71.0932156, 42.2713599)",-71.0932156,42.2713599,36,boston
1619,St Ann's Parish,Places of Worship,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0487751, 42.2902098)",-71.0487751,42.2902098,71,validation
1620,St Anne Parish,Places of Worship,new,humancoding_fall,Hyde Park,NA,NA,"c(-71.1370803, 42.2389409)",-71.1370803,42.2389409,5,boston
1621,St Columbkille's Parish,Places of Worship,new,humancoding_fall,Brighton,NA,NA,"c(-71.1521148, 42.3519925)",-71.1521148,42.3519925,120,boston
1622,St John Chrysostom,Places of Worship,new,humancoding_fall,West Roxbury,NA,NA,"c(-71.1425141, 42.2731963)",-71.1425141,42.2731963,23,boston
1623,St Leonard Church's Rectory,Places of Worship,"new, visited",humancoding_fall,North End,NA,NA,"c(-71.0541749, 42.3647354)",-71.0541749,42.3647354,184,validation
1624,St Leonard-Port Maurice Parish,Places of Worship,"new, visited",humancoding_fall,North End,NA,NA,"c(-71.0539606, 42.3645367)",-71.0539606,42.3645367,184,validation
1625,St Luke A.M.E. Zion Church,Places of Worship,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0909836, 42.2870404)",-71.0909836,42.2870404,58,boston
1626,St Mathews Syriac Orthodox,Places of Worship,new,humancoding_fall,West Roxbury,NA,NA,"c(-71.1542967, 42.2838972)",-71.1542967,42.2838972,31,boston
1627,St Michael Cemetery,Places of Worship,new,humancoding_fall,Mattapan,NA,NA,"c(-71.1047521, 42.2894816)",-71.1047521,42.2894816,57,boston
1628,"St Peter's Parish-Dorchester
",Places of Worship,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0648697, 42.3077064)",-71.0648697,42.3077064,87,validation
1629,St Stephan's Episcopal Church,Places of Worship,new,humancoding_fall,South End,NA,NA,"c(-71.0737294, 42.3403976)",-71.0737294,42.3403976,125,validation
1630,St Stephens United Methodist Church,Places of Worship,checked,google_api,West Roxbury,ChIJEffCdgV_44kRvuTCDTQxPyQ,place of worship,"c(-71.155647, 42.262138)",-71.155647,42.262138,15,boston
1631,St Theresa-Avila Catholic Church,Places of Worship,new,humancoding_fall,West Roxbury,NA,NA,"c(-71.1586393, 42.2788206)",-71.1586393,42.2788206,31,boston
1632,St Thomas Aquinas Parish,Places of Worship,"new, visited",humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1160362, 42.306461)",-71.1160362,42.306461,74,validation
1633,St. Andrew Ukrainian Orthodox Church,Places of Worship,new,humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1112839, 42.3002216)",-71.1112839,42.3002216,66,validation
1634,St. Cecilia Roman Catholic Church,Places of Worship,new,humancoding_fall,Back Bay,NA,NA,"c(-71.0863002, 42.3465931)",-71.0863002,42.3465931,143,validation
1636,St. Gabriel,Places of Worship,new,humancoding_fall,Brighton,NA,NA,"c(-71.1457103, 42.3461345)",-71.1457103,42.3461345,121,boston
1637,St. George Albanian Orthodox Catholic Church,Places of Worship,new,humancoding_fall,South Boston,NA,NA,"c(-71.0438056, 42.3349416)",-71.0438056,42.3349416,128,validation
1638,St. George Orthodox Church,Places of Worship,new,humancoding_fall,West Roxbury,NA,NA,"c(-71.1513779, 42.2773025)",-71.1513779,42.2773025,32,boston
1639,St. Helenas Park,Parks,checked,google_api,South End,ChIJ__brr25644kRcV9N1E6kQzM,park,"c(-71.066935, 42.340089)",-71.066935,42.340089,145,validation
1640,St. James the Greater Church,Places of Worship,new,humancoding_fall,Chinatown,NA,NA,"c(-71.0618359, 42.350239)",-71.0618359,42.350239,163,validation
1641,St. John Missionary Baptist Church,Places of Worship,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0821351, 42.3230618)",-71.0821351,42.3230618,96,validation
1642,"St. John’s Episcopal Church
",Places of Worship,new,humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1110865, 42.3102335)",-71.1110865,42.3102335,75,validation
1643,St. Joseph and Lazarus Church,Places of Worship,new,humancoding_fall,East Boston,NA,NA,"c(-71.0072615, 42.3884257)",-71.0072615,42.3884257,219,boston
1644,St. Joseph Catholic Church,Places of Worship,new,humancoding_fall,West End,NA,NA,"c(-71.0654413, 42.3631399)",-71.0654413,42.3631399,174,validation
1645,St. Joseph Cemetery,Places of Worship,new,humancoding_fall,West Roxbury,NA,NA,"c(-71.1725338, 42.2959336)",-71.1725338,42.2959336,40,boston
1646,St. Joseph's Garden,Parks,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0879907, 42.3233235)",-71.0879907,42.3233235,96,validation
1647,"St. Katharine Drexel Parish
",Places of Worship,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0844173, 42.3072616)",-71.0844173,42.3072616,77,validation
1648,St. Katharine Drexel Parish Center,Places of Worship,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0876625, 42.3345303)",-71.0876625,42.3345303,125,validation
1649,St. Mark Congregational Church,Places of Worship,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0860189, 42.3172153)",-71.0860189,42.3172153,96,validation
1650,"St. Marks Episcopal Church
",Places of Worship,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0818613, 42.3042755)",-71.0818613,42.3042755,77,validation
1651,"St. Mary of the Angels Church
",Places of Worship,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0953568, 42.3137163)",-71.0953568,42.3137163,85,validation
1652,St. Mary's Center for Women and Children,Community Spaces,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0627073, 42.313662)",-71.0627073,42.313662,98,validation
1653,St. Mary's Church,Places of Worship,new,humancoding_fall,Charlestown,NA,NA,"c(-71.061543, 42.373967)",-71.061543,42.373967,194,boston
1654,St. Mary's Episcopal Church Food Pantry,Community Spaces,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0638875, 42.3162411)",-71.0638875,42.3162411,98,validation
1655,St. Monica-St. Augustine Catholic Church,Places of Worship,new,humancoding_fall,South Boston,NA,NA,"c(-71.0528223, 42.3293301)",-71.0528223,42.3293301,127,validation
1656,St. Nectarios Greek Orthodox Church,Places of Worship,new,humancoding_fall,Roslindale,NA,NA,"c(-71.1318462, 42.2867546)",-71.1318462,42.2867546,44,boston
1657,St. Stephen Chatolic Church,Places of Worship,"new, visited",humancoding_fall,North End,NA,NA,"c(-71.0528322, 42.365392)",-71.0528322,42.365392,184,validation
1658,St.peter's Episcopal Church 137 - 28 224th st. Rosedale Queens NY,Places of Worship,checked,google_api,Dorchester,ChIJtWZ9AfZ744kRBgaC91qrNkg,place of worship,"c(-71.07986, 42.280117)",-71.07986,42.280117,48,boston
1659,Stanley Bellevue Park,Parks,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0678141, 42.3114122)",-71.0678141,42.3114122,87,validation
1660,Starbucks,Social Businesses,checked,google_api,West Roxbury,ChIJCwdOwHh_44kRCrBD5MoekSc,cafe,"c(-71.163313, 42.278689)",-71.163313,42.278689,31,boston
1661,Starbucks,Social Businesses,new,humancoding_fall,Brighton,NA,NA,"c(-71.159856, 42.348743)",-71.159856,42.348743,120,boston
1662,Starbucks,Social Businesses,checked,google_api,Brighton,ChIJbaAT2DF444kRxFwWmDeTAhY,cafe,"c(-71.154378, 42.358805)",-71.154378,42.358805,138,boston
1663,Starbucks,Social Businesses,checked,google_api,West Roxbury,ChIJK0pBmS5_44kRROVf2sm8Bzc,cafe,"c(-71.152664, 42.287273)",-71.152664,42.287273,42,boston
1664,Starbucks,Social Businesses,checked,google_api,Brighton,ChIJi4Se3FN444kRLe5jtEvXnEM,cafe,"c(-71.150161, 42.336286)",-71.150161,42.336286,92,boston
1665,Starbucks,Social Businesses,new,humancoding_fall,Brighton,NA,NA,"c(-71.1380901, 42.3626876)",-71.1380901,42.3626876,157,boston
1666,Starbucks,Social Businesses,checked,google_api,Allston,ChIJ1w2cYch544kRrK1WL2NCWrc,cafe,"c(-71.134132, 42.348466)",-71.134132,42.348466,122,boston
1667,Starbucks,Social Businesses,new,humancoding_fall,Longwood,NA,NA,"c(-71.1042379, 42.3381965)",-71.1042379,42.3381965,123,validation
1668,Starbucks,Social Businesses,new,humancoding_fall,Fenway,NA,NA,"c(-71.1008184, 42.3435311)",-71.1008184,42.3435311,123,validation
1669,Starbucks,Social Businesses,"new, visited",humancoding_fall,Fenway,NA,NA,"c(-71.0872797, 42.3390115)",-71.0872797,42.3390115,124,validation
1670,Starbucks,Social Businesses,new,humancoding_fall,South End,NA,NA,"c(-71.0746042, 42.3425987)",-71.0746042,42.3425987,144,validation
1671,Starbucks,Social Businesses,new,humancoding_fall,Charlestown,NA,NA,"c(-71.063882, 42.3753125)",-71.063882,42.3753125,194,boston
1672,Starbucks,Social Businesses,checked,google_api,Dorchester,ChIJeYxce0V644kRDJxsiTEP-Nk,cafe,"c(-71.063116, 42.32564)",-71.063116,42.32564,110,validation
1673,Starbucks,Social Businesses,new,humancoding_fall,East Boston,NA,NA,"c(-71.0131903, 42.3919885)",-71.0131903,42.3919885,225,boston
1674,Starbucks ,Social Businesses,"new, visited",humancoding_fall,Fenway,NA,NA,"c(-71.0999476, 42.3495664)",-71.0999476,42.3495664,142,validation
1675,Starr Lane Community Park,Parks,new,humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1133794, 42.3126477)",-71.1133794,42.3126477,83,validation
1676,State Library of Massachusetts,Community Spaces,checked,google_api,Beacon Hill,ChIJfTZBdox-44kR0fjkkrsTx9E,library,"c(-71.063905, 42.358397)",-71.063905,42.358397,175,validation
1677,State Temple Church of God In Christ,Places of Worship,checked,google_api,Mattapan,ChIJJ93IOwF844kRqQb4TxBG_2o,place of worship,"c(-71.092267, 42.278975)",-71.092267,42.278975,47,boston
1678,Station 8 Salon,Social Businesses,"new, visited",humancoding_fall,Jamaica Plain,NA,NA,"c(-71.11516446, 42.31029382)",-71.11516446,42.31029382,74,validation
1679,Statler Park,Parks,checked,google_api,Downtown,ChIJYbb3P3R644kR2jaIjOCrVHk,fountain,"c(-71.068982, 42.350625)",-71.068982,42.350625,162,validation
1680,Steriti Memorial Rink,Parks,"new, visited",humancoding_fall,North End,NA,NA,"c(-71.0572424, 42.3680832)",-71.0572424,42.3680832,184,validation
1681,Sterling Square,Parks,new,humancoding_fall,South Boston,NA,NA,"c(-71.0542433, 42.3267261)",-71.0542433,42.3267261,110,validation
1682,Stetson East Park,Parks,"new, visited",humancoding_fall,Fenway,NA,NA,"c(-71.08986687, 42.34113534)",-71.08986687,42.34113534,124,validation
1683,Still Waters Worship Center,Places of Worship,checked,google_api,Jamaica Plain,ChIJTYkI_WV544kRfK-9tUhjQnc,place of worship,"c(-71.099463, 42.324861)",-71.099463,42.324861,95,validation
1685,Stone Science Library,Community Spaces,checked,google_api,Fenway,ChIJIwZavPB544kRmrPAeJTyBOY,library,"c(-71.103784, 42.350103)",-71.103784,42.350103,142,validation
1686,Stonehill Park,Parks,checked,google_api,Hyde Park,ChIJDZ54yDt_44kRGvRKGuZNSnU,park,"c(-71.140477, 42.254584)",-71.140477,42.254584,9,boston
1688,Stony Brook Park,Parks,checked,google_api,Hyde Park,ChIJ1WMm5Ht544kRGRcXu97_2vM,park,"c(-71.136389, 42.261534)",-71.136389,42.261534,16,boston
1689,Stony Brook Reservation,Parks,checked,google_api,Hyde Park,ChIJRzoxhuN-44kRI9Z9SAJQOnY,park,"c(-71.138324, 42.25001)",-71.138324,42.25001,9,boston
1690,Stony Brook Reservation,Parks,checked,google_api,Hyde Park,ChIJG_3UVu1_44kRI6iz_4gUtUk,park,"c(-71.135843, 42.258666)",-71.135843,42.258666,16,boston
1691,Stratford Street United Church,Places of Worship,checked,google_api,West Roxbury,ChIJWcShuih_44kRrJMJCt08S1s,place of worship,"c(-71.150308, 42.283042)",-71.150308,42.283042,31,boston
1692,Street Spuds,Social Businesses,new,humancoding_fall,Hyde Park,NA,NA,"c(-71.1297539, 42.2386085)",-71.1297539,42.2386085,5,boston
1694,Studio Graphiko,Social Businesses,new,humancoding_fall,Brighton,NA,NA,"c(-71.1569894, 42.3405103)",-71.1569894,42.3405103,104,boston
1696,StyleMe Dance Student,Social Businesses,new,humancoding_fall,Allston,NA,NA,"c(-71.133105, 42.3555099)",-71.133105,42.3555099,139,boston
1697,Sue's Hair Salon,Social Businesses,new,humancoding_fall,Beacon Hill,NA,NA,"c(-71.0654085, 42.3594001)",-71.0654085,42.3594001,174,validation
1698,Suffolk University Bookstore,Social Businesses,checked,google_api,Downtown,ChIJ4USrtJxw44kRygxzADbIpgM,bookstore,"c(-71.061114, 42.356782)",-71.061114,42.356782,175,validation
1699,Sugar Baking Co.,Social Businesses,checked,google_api,West Roxbury,ChIJjQepzC9_44kRZbFj5I6Vbog,cafe,"c(-71.155569, 42.285611)",-71.155569,42.285611,42,boston
1700,Sugar Bowl Ice Cream & Coffee,Social Businesses,checked,google_api,Dorchester,ChIJGXq83lB644kRoH2LULfUbsc,cafe,"c(-71.056955, 42.321493)",-71.056955,42.321493,110,validation
1702,Sullivan square community garden,Parks,checked,google_api,Charlestown,ChIJ7X3A2Odw44kRCN10_-mnr3M,square,"c(-71.071609, 42.383182)",-71.071609,42.383182,193,boston
1705,Sultana's Bakery & Cafe,Social Businesses,checked,google_api,Brighton,ChIJQ5yzlLR544kRbfoXMsiWw0E,cafe,"c(-71.143056, 42.344167)",-71.143056,42.344167,121,boston
1706,Summer Street Barber Shop,Social Businesses,new,humancoding_fall,Downtown,NA,NA,"c(-71.0577792, 42.3530703)",-71.0577792,42.3530703,163,validation
1707,Sumner-Lamson Playground,Parks,new,humancoding_fall,East Boston,NA,NA,"c(-71.0324417, 42.3659405)",-71.0324417,42.3659405,186,excluded_boston
1708,Sunset Bocci Club,Social Businesses,new,humancoding_fall,Hyde Park,NA,NA,"c(-71.140225, 42.241777)",-71.140225,42.241777,4,boston
1709,Supercuts-Beaconhill,Social Businesses,new,humancoding_fall,Beacon Hill,NA,NA,"c(-71.0674279, 42.3610238)",-71.0674279,42.3610238,174,validation
1710,Supreme Nail,Social Businesses,"new, visited",humancoding_fall,North End,NA,NA,"c(-71.05813298, 42.36538058)",-71.05813298,42.36538058,184,validation
1711,Susan Nail & Spa,Social Businesses,new,humancoding_fall,Mattapan,NA,NA,"c(-71.0931156, 42.2678383)",-71.0931156,42.2678383,36,boston
1712,SW Corridor Park,Parks,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0980287, 42.3265201)",-71.0980287,42.3265201,95,validation
1713,SW Corridor Park,Parks,"new, visited",humancoding_fall,Roxbury,NA,NA,"c(-71.09224733, 42.33386032)",-71.09224733,42.33386032,107,validation
1714,Sweeney Field,Parks,"new, visited",humancoding_fall,Fenway,NA,NA,"c(-71.0940692, 42.3377029)",-71.0940692,42.3377029,124,validation
1715,Sweeney Playground,Parks,new,humancoding_fall,South Boston,NA,NA,"c(-71.0515206, 42.3371944)",-71.0515206,42.3371944,146,validation
1716,Sweet Boba,Social Businesses,new,humancoding_fall,East Boston,NA,NA,"c(-71.0388757, 42.3745426)",-71.0388757,42.3745426,196,boston
1717,Sweet Life,Social Businesses,checked,google_api,Mattapan,ChIJOxFAHXR844kRlLJ1Eu7juOQ,cafe,"c(-71.067896, 42.273705)",-71.067896,42.273705,49,validation
1718,Symphony Church,Places of Worship,checked,google_api,Allston,ChIJ7ytGIOh544kRVJorxOgGdvY,place of worship,"c(-71.119682, 42.351866)",-71.119682,42.351866,141,boston
1719,Symphony Road Community Garden,Parks,"new, visited",humancoding_fall,Fenway,NA,NA,"c(-71.089425, 42.3430182)",-71.089425,42.3430182,124,validation
1720,Tabernacle Baptist Congregation Inc,Places of Worship,checked,google_api,Roslindale,ChIJzQh-nFJ544kRNSwb_oI15ZU,place of worship,"c(-71.109425, 42.287213)",-71.109425,42.287213,56,boston
1721,Tadpole Playground,Parks,new,humancoding_fall,Beacon Hill,NA,NA,"c(-71.0648487, 42.356019)",-71.0648487,42.356019,163,validation
1722,Tai Tung Park,Parks,checked,google_api,Chinatown,ChIJp-vJ_3l644kRWp724OzO1pI,park,"c(-71.061572, 42.348286)",-71.061572,42.348286,163,validation
1725,Tatte Bakery & Cafe,Social Businesses,new,humancoding_fall,Fenway,NA,NA,"c(-71.0997349, 42.3438741)",-71.0997349,42.3438741,123,validation
1726,Tatte Bakery & Cafe,Social Businesses,"new, visited",humancoding_fall,Fenway,NA,NA,"c(-71.0905055, 42.340016)",-71.0905055,42.340016,124,validation
1727,Tatte Bakery & Cafe,Social Businesses,new,humancoding_fall,Back Bay,NA,NA,"c(-71.0869209, 42.3462238)",-71.0869209,42.3462238,143,validation
1728,Tatte bakery and cafe,Social Businesses,checked,google_api,Roxbury,ChIJMTA1w9t744kRnzU5wkR69Z4,cafe,"c(-71.078415, 42.318799)",-71.078415,42.318799,97,validation
1729,Tatti's Nails,Social Businesses,new,humancoding_fall,East Boston,NA,NA,"c(-71.0190563, 42.3831691)",-71.0190563,42.3831691,208,boston
1732,Tavern in the Square South Station,Social Businesses,checked,google_api,Downtown,ChIJySxu94Fw44kRwi0GIvie498,square,"c(-71.055067, 42.352084)",-71.055067,42.352084,163,validation
1733,Teddy Ebersol's Red Sox Fields,Parks,new,humancoding_fall,West End,NA,NA,"c(-71.0725272, 42.363653)",-71.0725272,42.363653,174,validation
1734,TeeTii Nails,Social Businesses,new,humancoding_fall,Mattapan,NA,NA,"c(-71.0918966, 42.2837561)",-71.0918966,42.2837561,58,boston
1736,Temple Bnai Moshe,Places of Worship,new,humancoding_fall,Brighton,NA,NA,"c(-71.152597, 42.339866)",-71.152597,42.339866,105,boston
1737,Temple Salem Seventh-day Adventist Church,Places of Worship,checked,google_api,Dorchester,ChIJ-Zi0evl744kROEamEp4xKCU,place of worship,"c(-71.089156, 42.285667)",-71.089156,42.285667,58,boston
1738,Temple Street Park,Parks,new,humancoding_fall,Beacon Hill,NA,NA,"c(-71.0634712, 42.3600308)",-71.0634712,42.3600308,175,validation
1739,"Tenean Beach
",Parks,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0429194, 42.292414)",-71.0429194,42.292414,80,validation
1740,Tennis Court,Parks,"new, visited",humancoding_fall,Jamaica Plain,NA,NA,"c(-71.11534886, 42.30786681)",-71.11534886,42.30786681,74,validation
1742,The 34 Barber Shop,Social Businesses,new,humancoding_fall,Brighton,NA,NA,"c(-71.1653618, 42.3500442)",-71.1653618,42.3500442,119,boston
1744,The Boston Flower & Garden Show,Parks,checked,google_api,South Boston Waterfront,ChIJ1_kTYImB44kRYGIHvdVxKWc,garden,"c(-71.040484, 42.351388)",-71.040484,42.351388,165,validation
1745,The Boston Southwest Gardens,Parks,new,humancoding_fall,Roslindale,NA,NA,"c(-71.1202366, 42.2811781)",-71.1202366,42.2811781,45,boston
1746,The Cathedral Church of Saint Paul.,Places of Worship,checked,google_api,Downtown,ChIJOZAH0pxw44kRQ9YGfgAqkRM,place of worship,"c(-71.0623407, 42.3558765)",-71.0623407,42.3558765,163,validation
1747,The Church of Jesus Christ of Latter-day Saints,Places of Worship,checked,google_api,Roslindale,ChIJYctMbLR-44kRACyziLsgfuw,place of worship,"c(-71.11616, 42.282726)",-71.11616,42.282726,45,boston
1748,The Clubs at Charles River Park,Community Spaces,new,humancoding_fall,West End,NA,NA,"c(-71.0681257, 42.3657991)",-71.0681257,42.3657991,174,validation
1749,The Deliverance Shiloh Apostolic Church,Places of Worship,"new, visited",humancoding_fall,Dorchester,NA,NA,"c(-71.07120406, 42.28933518)",-71.07120406,42.28933518,69,validation
1750,The Dewitt Center,Community Spaces,checked,google_api,Roxbury,ChIJa07EjHZ744kRDhqi8PAGgd8,community center,"c(-71.08479, 42.332818)",-71.08479,42.332818,108,validation
1752,The Fenway Garden Society,Parks,new,humancoding_fall,Fenway,NA,NA,"c(-71.0932317, 42.3449299)",-71.0932317,42.3449299,143,validation
1753,The Food Project's Langdon Street Farm,Parks,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0722386, 42.3244222)",-71.0722386,42.3244222,109,validation
1754,The Food Project's West Cottage Farm,Community Spaces,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0749929, 42.3208883)",-71.0749929,42.3208883,97,validation
1755,The Gardens at Gethsemane Cemetery,Places of Worship,new,humancoding_fall,West Roxbury,NA,NA,"c(-71.1741324, 42.2912519)",-71.1741324,42.2912519,40,boston
1756,The George Robert Fountain,Parks,"checked, visited",google_api,North End,ChIJ59Vj6rtx44kRP-4nthEW6kU,fountain,"c(-71.053774, 42.365915)",-71.053774,42.365915,184,validation
1757,The Glorious Church of Jesus Christ,Places of Worship,checked,google_api,Hyde Park,ChIJ1X6X0i9_44kRx362_Y6XB3I,place of worship,"c(-71.107924, 42.27272)",-71.107924,42.27272,35,boston
1761,The Institute of Contemporary Art,Other,new,humancoding_fall,South Boston Waterfront,NA,NA,"c(-71.0433229, 42.3528084)",-71.0433229,42.3528084,176,validation
1762,"The Joint
",Social Businesses,new,humancoding_fall,Jamaica Plain,NA,NA,"c(-71.1142504, 42.3147501)",-71.1142504,42.3147501,83,validation
1763,The Lara Barbershop,Social Businesses,"new, visited",humancoding_fall,Dorchester,NA,NA,"c(-71.07134119, 42.28785905)",-71.07134119,42.28785905,69,validation
1764,The Lotta Fountain,Parks,checked,google_api,Back Bay,ChIJOU3UgQp644kR0GtkTCmxTNI,fountain,"c(-71.076318, 42.3554)",-71.076318,42.3554,162,validation
1765,The Luxury Box,Social Businesses,new,humancoding_fall,South Boston,NA,NA,"c(-71.0386553, 42.3354791)",-71.0386553,42.3354791,147,validation
1766,The Mary Baker Eddy Library,Community Spaces,checked,google_api,Back Bay,ChIJQwysYRp644kR69CDm19fMGo,library,"c(-71.086333, 42.34521)",-71.086333,42.34521,143,validation
1767,The Massachusetts Fallen Heroes Memorial,Parks,new,humancoding_fall,South Boston Waterfront,NA,NA,"c(-71.0446524, 42.3522482)",-71.0446524,42.3522482,164,validation
1768,"The Museum of NCAAA
",Social Businesses,new,humancoding_fall,Roxbury,NA,NA,"c(-71.0921831, 42.3164018)",-71.0921831,42.3164018,85,validation
1769,The Nonquit Street Garden,Parks,new,humancoding_fall,Dorchester,NA,NA,"c(-71.0684122, 42.3181205)",-71.0684122,42.3181205,97,validation
1770,The Private Office Barbershop,Social Businesses,new,humancoding_fall,Hyde Park,NA,NA,"c(-71.119839, 42.2547508)",-71.119839,42.2547508,18,boston
1772,The Razor BarberShop,Social Businesses,new,humancoding_fall,Roslindale,NA,NA,"c(-71.1320225, 42.2830645)",-71.1320225,42.2830645,44,boston
1773,THE REDEEMED CHRISTIAN CHURCH OF GOD,Places of Worship,checked,google_api,Roxbury,ChIJGRrH4D1644kRchxQDCYlG1I,place of worship,"c(-71.079799, 42.335888)",-71.079799,42.335888,125,validation
1774,The Roxbury Latin School Tennis Courts,Parks,new,humancoding_fall,West Roxbury,NA,NA,"c(-71.1542794, 42.2750091)",-71.1542794,42.2750091,22,boston
1776,The Salvation Army Ray and Joan Kroc Corps Community Center,Community Spaces,checked,google_api,Dorchester,ChIJgz7DsUt644kRLozx23tX69w,community center,"c(-71.070246, 42.319511)",-71.070246,42.319511,97,validation
1777,The Sisters of St Joseph of Boston,Places of Worship,new,humancoding_fall,Brighton,NA,NA,"c(-71.1441688, 42.3516044)",-71.1441688,42.3516044,121,boston
1778,the Square Root,Social Businesses,checked,google_api,Roslindale,ChIJJweBdxF_44kRwHZQqR__CUU,cafe,"c(-71.130498, 42.286762)",-71.130498,42.286762,44,boston
1779,The Underground Dog Park,Parks,checked,google_api,South Boston,ChIJCdBDKnl744kRdev-kL9X-uM,park,"c(-71.060468, 42.34414)",-71.060468,42.34414,145,validation
1780,The Universal Church,Places of Worship,checked,google_api,Dorchester,ChIJL7f1hUx644kRQzAGAMeDgDI,place of worship,"c(-71.066154, 42.317328)",-71.066154,42.317328,98,validation
1781,the vintage garden,Parks,checked,google_api,South End,ChIJpf8GuRJ644kRlmJOn53MClQ,garden,"c(-71.064767, 42.342482)",-71.064767,42.342482,145,validation
1782,The VU,Social Businesses,checked,google_api,Jamaica Plain,ChIJ0WG99nd544kRnkpCSzyJGuw,cafe,"c(-71.10181, 42.312467)",-71.10181,42.312467,84,validation
1783,The Way Of The Cross Holy Church Pastor Em. Kelley,Places of Worship,checked,google_api,Dorchester,ChIJ533KYfl744kRib7HGcs_L3g,place of worship,"c(-71.089738, 42.286306)",-71.089738,42.286306,58,boston
1784,THe West End Museum,Other,new,humancoding_fall,West End,NA,NA,"c(-71.0638316, 42.3641914)",-71.0638316,42.3641914,174,validation
1785,Theodore Parker Unitarian Church,Places of Worship,checked,google_api,West Roxbury,ChIJc1ioSC5_44kRQwz94xrIP80,place of worship,"c(-71.155307, 42.286418)",-71.155307,42.286418,42,boston
1786,Theresa Hynes Park,Parks,checked,google_api,Brighton,ChIJVVXFOk9444kR2W-oPsOK6DM,park,"c(-71.154553, 42.344265)",-71.154553,42.344265,104,boston
1787,Thetford Evans Playground,Parks,checked,google_api,Dorchester,ChIJu2lqavR744kR_xIoFo5TfvE,park,"c(-71.077749, 42.283196)",-71.077749,42.283196,59,validation
1788,Thomas J Butler Memorial Park,Parks,"checked, visited",google_api,South Boston,ChIJ19iRyEd744kR_G3lKNUHSuw,park,"c(-71.027363, 42.338488)",-71.027363,42.338488,148,validation
1789,Thomas J Kane Square,Parks,checked,google_api,Dorchester,ChIJ5ehY81F644kRVxFTHZ6oDog,square,"c(-71.059991, 42.319797)",-71.059991,42.319797,98,validation
1790,Thomas Johnson Community Center,Community Spaces,"checked, visited",google_api,Mission Hill,ChIJxQZbaiF644kR3C9pBR8Kuzk,community center,"c(-71.09355, 42.3344)",-71.09355,42.3344,107,validation
1791,Thomas M. Menino YMCA,Community Spaces,new,humancoding_fall,Hyde Park,NA,NA,"c(-71.120468, 42.2569994)",-71.120468,42.2569994,17,boston
