geoid,pop_women,pop,pop_white,pop_black,pop_natam,pop_asian,pop_pacific,pop_hisplat,pop_edu_total,pop_edu_no_hs,pop_edu_hs,pop_edu_some_college,pop_edu_college,pop_edu_grad,employees_muni,employees_state,employees_fed,median_income,income_inequality,pop_labor_force,pop_unemployed,median_monthly_housing_cost,pop_age_65_plus,pop_some_college
250250810013,0.31413612565445026,764,0.41361256544502617,0.22905759162303665,0,0.35732984293193715,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72609,NA,584,0.0547945205479452,NA,0.04842931937172775,NA
250250810014,0.4960254372019078,1258,0.5715421303656598,0.18282988871224165,0,0.19952305246422894,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41598,NA,745,0.1342281879194631,NA,0.014308426073131956,NA
250250811001,0.3731853116994022,1171,0.5661827497865073,0.1964133219470538,0,0.13748932536293765,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41591,NA,585,0.10427350427350428,NA,0.17677198975234842,NA
250250811002,0.5731441048034934,1832,0.5229257641921398,0.21233624454148473,0,0.1703056768558952,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34900,NA,910,0.024175824175824177,NA,0.22762008733624453,NA
250250811003,0.5211141060197664,1113,0.6846361185983828,0.09074573225516622,0,0.13566936208445643,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77702,NA,812,0.023399014778325122,NA,0.18149146451033243,NA
250250812001,0.6033347959631418,2279,0.1584028082492321,0.573058358929355,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17996,NA,846,0.22458628841607564,NA,0.11584028082492322,NA
250250812002,0.5512909979064898,1433,0.5736217725052338,0.08722958827634333,0,0.13398464759246337,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66579,NA,814,0.05896805896805897,NA,0.04954640614096301,NA
250250813001,0.47793618465716226,1473,0.28105906313645623,0.2973523421588595,0,0.01697216564833673,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17391,NA,505,0,NA,0.34894772572980315,NA
250250813002,0.6403314917127072,1810,0.24917127071823206,0.5121546961325967,0,0.03535911602209945,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,744,0.06317204301075269,NA,0.19502762430939227,NA
250250813003,0.5730337078651685,1602,0.15043695380774033,0.49001248439450684,0,0.01373283395755306,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13811,NA,939,0.18956336528221512,NA,0.15980024968789014,NA
