year,geoid,social_capital,bonding,bridging,linking
2011,25025100500,0.538513125162749,0.5152127374239943,0.5381752686397029,0.5621513694245499
2011,25025100601,0.5423452217270315,0.5641695387465645,0.5246850767291292,0.5381810497054008
2011,25025100603,0.6146349479195203,0.5631708740030827,0.5604804414255431,0.7202535283299352
2011,25025100700,0.5966888014877489,0.5897117497278157,0.5246850767291292,0.6756695780063019
2011,25025100800,0.5533421417520651,0.5285068947679284,0.5246850767291292,0.6068344537591375
2011,25025100900,0.5543518201496976,0.5617545580182638,0.5189551248425072,0.5823457775883221
2011,25025101001,0.6358439362028104,0.6381228239617426,0.6182621866994176,0.6511467979472709
2011,25025101002,0.5454121970295026,0.6115657672178698,0.6030956416246768,0.42157518224596113
2011,25025101101,0.5717104556399955,0.619595118011412,0.6140827489724006,0.4814534999361739
2011,25025101102,0.5705006192565751,0.6272762259492572,0.5917288618415825,0.49249676997888586
2011,25025110103,0.5120067431811767,0.3693017686106906,0.5745903295546059,0.5921281313782335
2011,25025110201,0.5491951767746014,0.48143372387695765,0.5434795267950495,0.6226722796517973
2011,25025110301,0.5648174904011184,0.5045087426130618,0.5745903295546059,0.6153533990356874
2011,25025110401,0.515980887082321,0.4439604095386045,0.5434795267950495,0.5605027249133091
2011,25025110403,0.5086637778778557,0.4245290165122807,0.5434795267950495,0.5579827903262368
2011,25025110501,0.5384653418714116,0.5326298129473591,0.49904788663359423,0.5837183260332814
2011,25025110502,0.5360603848813815,0.4673542275977317,0.5434795267950495,0.5973474002513636
2011,25025110601,0.5825909544296771,0.5424316480965353,0.5561766940481485,0.6491645211443478
2011,25025110607,0.5171644900226539,0.5444626961906466,0.49904788663359423,0.5079828872437206
2011,25025120103,0.5962090174196438,0.550033414690807,0.6101158984593767,0.6284777391087477
2011,25025120104,0.5213728744104502,0.4452879199455084,0.6101158984593767,0.5087148048264656
2011,25025120105,0.5864363980003211,0.5672598857297664,0.5552161527889033,0.6368331554822935
2011,25025120201,0.5719546216511658,0.41959738739559105,0.6101158984593767,0.6861505790985295
2011,25025120301,0.5212246899207759,0.3891872385230195,0.5876234476353589,0.5868633836039494
2011,25025120400,0.5572912560866059,0.4544261800037397,0.6101158984593767,0.6073316897967015
2011,25025120500,0.5276677940583463,0.3938973274198363,0.6101158984593767,0.5789901562958256
2011,25025120600,0.6020004519355999,0.5308641832533652,0.6101158984593767,0.6650212740940581
2011,25025120700,0.5053468615026541,0.3448492025661593,0.6101158984593767,0.5610754834824263
2011,25025130100,0.5417804400569021,0.517617901652964,0.5020685601719272,0.605654858345815
2011,25025130200,0.5513740946868765,0.5050561513843604,0.532692745946131,0.6163733867301382
2011,25025130300,0.5401685225107071,0.5035249529471169,0.532692745946131,0.5842878686388734
2011,25025130402,0.5763131345792868,0.5489122427675426,0.532692745946131,0.6473344150241868
2011,25025130404,0.5535274127603368,0.4623082294340139,0.5512500737658863,0.6470239350811099
2011,25025130406,0.48971650823746704,0.4139212045197452,0.5448339573805313,0.5103943628121246
2011,25025140102,0.5312376021734165,0.4504863534816351,0.5487048348020569,0.5945216182365576
2011,25025140105,0.5320371603734855,0.4876038951598368,0.5133089452406691,0.5951986407199504
2011,25025140106,0.5234375176763394,0.5289004481292986,0.5434795267950495,0.49793257810467023
2011,25025140107,0.5173028661719753,0.38267722646954944,0.5457650151357168,0.6234663569106598
2011,25025140201,0.5958610548305796,0.5720466415341969,0.5569726874104881,0.6585638355470538
2011,25025140202,0.5353496963997352,0.5126281431480146,0.5041525564949079,0.5892683895562831
2011,25025140300,0.557603680666077,0.48708796582359104,0.5661276437543843,0.6195954324202555
2011,25025140400,0.5633896727622528,0.5384369364652274,0.5422162840905796,0.6095157977309513
2011,25025160101,0.3670719031005507,0.4042738300212644,0.5041488735144501,0.1927930057659377
2011,25025160200,0.3813141641140525,0.5049328742650839,0.5041488735144501,0.13486074456262329
2011,25025160300,0.5004976899787782,0.3860969928334296,0.5041488735144501,0.6112472035884547
2011,25025160400,0.39792440863645,0.3378578245007251,0.5041488735144501,0.3517665278941749
2011,25025160501,0.45199225599743126,0.46243878990622,0.5041488735144501,0.3893891045716237
2011,25025160502,0.49679182820022944,0.4971335792339519,0.5041488735144501,0.489093031852286
2011,25025160601,0.4480946191988151,0.3382736567740843,0.5041488735144501,0.501861327307911
2011,25025160602,0.4503496280058347,0.38994276130157257,0.4635593410467914,0.49754678166914024
2011,25025170100,0.5046007137504614,0.5131225620594798,0.4635593410467914,0.537120238145113
2011,25025170200,0.4982025121474322,0.5398966226900713,0.4068760374191093,0.5478348763331161
2011,25025170300,0.4876454659287678,0.5202549854127779,0.3906976967104528,0.5519837156630725
2011,25025170400,0.4947746787912479,0.48183355678870854,0.4068760374191093,0.595614442165926
2011,25025170501,0.4746466288012925,0.43334992707886394,0.4068760374191093,0.5837139219059042
2011,25025170502,0.513576070835339,0.5569266977799158,0.4068760374191093,0.5769254773069918
2011,25025170601,0.4559109418926581,0.44590792263557927,0.4068760374191093,0.5149488656232857
2011,25025170701,0.5115195623970538,0.594081260278316,0.4068760374191093,0.533601389493736
2011,25025170702,0.4194963698023714,0.4549894409435143,0.4068760374191093,0.39662363104449067
2011,25025170800,0.4546516635021185,0.43748635531207986,0.4068760374191093,0.5195925977751663
2011,25025180101,0.5339242926893294,0.47062102317227134,0.5853600345563639,0.5457918203393528
2011,25025180200,0.6028418923349256,0.6199691086784512,0.5853600345563639,0.6031965337699619
2011,25025180301,0.6378040773304514,0.6605174039971685,0.5853600345563639,0.6675347934378218
2011,25025180400,0.5215123399240374,0.513668501172427,0.5853600345563639,0.4655084840433218
2011,25025180500,0.6067945622289544,0.6389033648934355,0.5853600345563639,0.5961202872370639
2011,25025980101,0.6006897115626243,0.5506402231411569,0.6692619290302696,0.5821669825164465
2011,25025980300,0.4707779190713313,0.6631813250840086,0.5276054679858506,0.22154696414413488
2011,25025980700,0.5446972411014375,0.5306871583609121,0.5448339573805313,0.5585706075628691
2011,25025981000,0.4208620798547738,0.6664489458655808,0.5745903295546059,0.02154696414413484
2011,25025981100,0.4206129643794862,0.6798835602372462,0.5604083687570774,0.02154696414413484
2011,25025981201,0.5192819905979987,0.5008171095765824,0.5307383717510018,0.5262904904664122
2011,25025981202,0.656361429716426,0.6955852055597549,0.851952119445388,0.4215469641441349
2011,25025981300,0.3820282358252414,0.37942455269251074,0.432258211283932,0.33440194349928165
2011,25025981501,0.5158397743919647,0.45695522758580687,0.5868716794300949,0.5036924161599925
2011,25025981502,0.38001279741673666,0.8082919758160838,0.3101994522899913,0.02154696414413484
2011,25025981600,0.4816879999844881,0.5154742106616806,0.432258211283932,0.49733157800785166
2011,25025981700,0.5596136339815133,0.5447314672337088,0.6873762210206662,0.4467332136901649
2011,25025981800,0.45466158693381137,0.5467797557724434,0.5956580408848559,0.22154696414413488
2011,25025990101,0.5438584367019416,0.5238322355217172,0.6609041377152156,0.4468389368688916
2012,25025000100,0.554148467585298,0.5022394014922196,0.5448136468534098,0.6153923544102647
2012,25025000201,0.534762663953957,0.47485169468820654,0.47364454611220747,0.6557917510614568
2012,25025000202,0.538110822812293,0.5033063191459665,0.47364454611220747,0.6373816031787053
2012,25025000301,0.5909091844338075,0.517825701669078,0.6123266226617082,0.6425752289706361
2012,25025000302,0.5201638401644054,0.48666415390545065,0.47364454611220747,0.6001828204755583
2012,25025000401,0.4937775483976834,0.45201391943512,0.47364454611220747,0.5556741796457226
2012,25025000402,0.5283929856348314,0.544852551640648,0.47364454611220747,0.5666818591516387
2012,25025000502,0.47887390683687386,0.4549334690255706,0.4836542733364137,0.49803397814863726
2012,25025000503,0.552883222842104,0.5517149950238115,0.47364454611220747,0.6332901273902931
2012,25025000504,0.4931410596957671,0.4212084854199583,0.5338829339642787,0.5243317597030643
2012,25025000601,0.5088485590223332,0.4897704632405996,0.4974789344867922,0.5392962793396079
2012,25025000602,0.5036905087689739,0.4016389461356285,0.4974789344867922,0.6119536456845013
2012,25025000701,0.5386771160210898,0.522346172585611,0.4974789344867922,0.5962062409908663
2012,25025000703,0.5216936756020202,0.4899132392567959,0.5577453826031007,0.5174224049461639
2012,25025000704,0.5175851762616088,0.4160823328022091,0.5084394446794224,0.628233751303195
2012,25025000802,0.49861661556567255,0.3779960560190426,0.5577453826031007,0.5601084080748744
2012,25025000803,0.5068972612286364,0.390549219728788,0.5909456304472157,0.5391969335099056
2012,25025010103,0.537347150906567,0.4668196120251766,0.6267899238437858,0.5184319168507387
2012,25025010104,0.5053136653534624,0.3773386270609483,0.5801670809151575,0.5584352880842816
2012,25025010203,0.517772478095923,0.4862536092060489,0.6267899238437858,0.44027390123793425
2012,25025010204,0.5492169078406558,0.5243059333118943,0.6267899238437858,0.4965548663662871
2012,25025010300,0.51220239673842,0.5312996344394348,0.5801670809151575,0.4251404748606677
2012,25025010403,0.5330318119076088,0.3754261223790001,0.5801670809151575,0.6435022324286688
2012,25025010404,0.4978086845755443,0.4968888394535309,0.51597401278377375,0.48056320148932824
2012,25025010405,0.5807323940482441,0.6197172060632558,0.5801670809151575,0.5423128951663189
2012,25025010408,0.4763550106683489,0.3767481118093943,0.6267899238437858,0.4255269963518664
2012,25025010500,0.5646451395257202,0.4230481487810954,0.8468122823006116,0.4240749874954534
2012,25025010600,0.5892265052144635,0.4423055212528707,0.8468122823006116,0.4785617120899081
2012,25025010701,0.6048036428909274,0.4684661816387673,0.788175634207006,0.5577691128270088
2012,25025010702,0.6412403300162426,0.45272614684638,0.8899493715590777,0.5810454716432699
2012,25025010801,0.625446591476158,0.5390965116969232,0.8899493715590777,0.44729389117247315
2012,25025010802,0.5763467004768796,0.5101170146929276,0.788175634207006,0.4307474525307053
2012,25025020101,0.675692761505664,0.5541849168952422,0.97355260294381,0.4993407646779401
2012,25025020200,0.5843806176789559,0.5052963142269493,0.7996260586433596,0.4482194801665589
2012,25025020301,0.620592448591747,0.4490522201428423,0.7996260586433596,0.613099066989039
2012,25025020302,0.6635570692395446,0.5875131430495666,0.97355260294381,0.42960546172525704
2012,25025020303,0.6258121188981773,0.4661936696243247,0.7996260586433596,0.6116166284268479
2012,25025030100,0.6518947367139345,0.5244366539384404,0.9059126406937168,0.5253349155096463
2012,25025030200,0.6251665453696099,0.5748000139768021,0.8024434172448981,0.4982562048871298
2012,25025030300,0.6726663615439031,0.4946825681875732,0.9516064477020464,0.57171006874209
2012,25025030400,0.6918902347777859,0.5453924668371797,0.9129424465057648,0.6173357909904129
2012,25025030500,0.6919967006866771,0.501925885269138,0.9129424465057648,0.6611217702851283
2012,25025040100,0.5272665066812255,0.5586410259451986,0.6150530675258916,0.4081054265725864
2012,25025040200,0.5059406132479674,0.3992634075246976,0.6150530675258916,0.5035053646933129
2012,25025040300,0.5658594980719585,0.5411119042112069,0.6150530675258916,0.5414135224787767
2012,25025040401,0.5987175469626829,0.555128168062699,0.6150530675258916,0.6259714052994579
2012,25025040600,0.620879332130026,0.5900857282051969,0.6150530675258916,0.6574992006589894
2012,25025040801,0.5380375671978753,0.4738567988088615,0.6150530675258916,0.5252028352588727
2012,25025050101,0.3875053066484502,0.432276510017398,0.432258211283932,0.2979811986440207
2012,25025050200,0.4131109136689288,0.4414518975270217,0.432258211283932,0.3656226321958328
2012,25025050300,0.4302805043977715,0.35102526506320464,0.432258211283932,0.5075580368461777
2012,25025050400,0.4699479745396776,0.47878048399265055,0.432258211283932,0.4988052283424502
2012,25025050500,0.3961467841793078,0.37749454480084565,0.432258211283932,0.3786875964531457
2012,25025050600,0.4177519153917731,0.5441386797039678,0.432258211283932,0.27685885518741954
2012,25025050700,0.3769720350211649,0.46914079551500976,0.432258211283932,0.22951709826455283
2012,25025050901,0.3936022887127848,0.4936887480206854,0.432258211283932,0.25485990683373705
2012,25025051000,0.4992525133671135,0.48942682309222185,0.432258211283932,0.5760725057251866
2012,25025051101,0.46386592227527806,0.4179843583742907,0.432258211283932,0.5413551971676114
2012,25025051200,0.4742001222273145,0.4386593956915611,0.432258211283932,0.5516827597064505
2012,25025060101,0.6010975364581715,0.6422197765563267,0.5307383717510018,0.6303344610671863
2012,25025060200,0.6200100629313725,0.6931629632073377,0.5307383717510018,0.6361288538357781
2012,25025060301,0.5871357376630123,0.5719364684311925,0.5307383717510018,0.6587323728068425
2012,25025060400,0.6111216267579561,0.5964421920978226,0.5307383717510018,0.706184316425044
2012,25025060501,0.5793530241125323,0.5647900455039857,0.5307383717510018,0.6425306550826096
2012,25025060600,0.7097931581409499,0.6061121168314518,0.851952119445388,0.6713152381460101
2012,25025060700,0.40263829664661593,0.349520104274747,0.5307383717510018,0.32765641391409905
2012,25025060800,0.5746030844981421,0.5854324773134472,0.5307383717510018,0.6076384044299777
2012,25025061000,0.47337435576457376,0.5054763516092304,0.5307383717510018,0.3839083439334889
2012,25025061101,0.4009527642429697,0.3927702060190395,0.5307383717510018,0.2793497149588676
2012,25025061200,0.632661933183316,0.5597807048341208,0.874695407179274,0.46350968753655336
2012,25025070101,0.6554579906080839,0.5172000583414026,0.9578511953285228,0.4913227181543259
2012,25025070200,0.5973569799598675,0.4749277388746374,0.9245306185869736,0.39261258241799146
2012,25025070300,0.5908937481550784,0.4508247238956198,0.8899493715590777,0.4319071490105378
2012,25025070402,0.5804486694883796,0.48095852324988353,0.8031571183490545,0.4572303668662007
2012,25025070500,0.5855795203751032,0.4081664813101164,0.8031571183490545,0.5454149614661385
2012,25025070600,0.5632321881706023,0.44924420878376214,0.8031571183490545,0.4372952373789899
2012,25025070700,0.5722751478793235,0.4018056702458586,0.8899493715590777,0.42507040183303424
2012,25025070800,0.4946007312472498,0.4071398012241424,0.5302170666402729,0.5464453258773341
2012,25025070900,0.4502966170168052,0.35685143605988645,0.5256422013396383,0.46839621365089057
2012,25025071101,0.5159112851710832,0.430528982168309,0.5413138310004689,0.5758910423444716
2012,25025071201,0.47756718274670823,0.4254625655344749,0.5256422013396383,0.4815967813660113
2012,25025080100,0.48536422210172686,0.4527234275571083,0.5413138310004689,0.4620554077476034
2012,25025080300,0.533228948839778,0.4597551364337919,0.5248704496678968,0.6150612604176453
2012,25025080401,0.49343913787179966,0.41265369991401907,0.5665093378154175,0.5011543758859625
2012,25025080500,0.4725680212361823,0.4489089241187664,0.5665093378154175,0.402285801774363
2012,25025080601,0.5183660396155177,0.4735441450103842,0.5641759684341238,0.5173780054020453
2012,25025080801,0.4554711166799684,0.48173759593843146,0.5682809495076315,0.31639480459384206
2012,25025080900,0.5473443845482137,0.4663561357925963,0.5682809495076315,0.6073960683444134
2012,25025081001,0.5276683353453566,0.40006494668390935,0.6028428179782027,0.5800972413739578
2012,25025081100,0.5290047137713075,0.43318040899478943,0.5943547766520453,0.5594789556670882
2012,25025081200,0.497482617200071,0.40601858120970713,0.6101158984593767,0.4763133719311289
2012,25025081300,0.4488834008388938,0.4147207477159073,0.5876234476353589,0.34430600716541515
2012,25025081400,0.5783265494248183,0.44710494879706514,0.6057491630978987,0.6821255363794909
2012,25025081500,0.5473542835495645,0.4832903852048484,0.5248704496678968,0.6339020157759485
2012,25025081700,0.5623903139999354,0.6045472491384266,0.5248704496678968,0.5577532431934831
2012,25025081800,0.47733994326875306,0.4291781963291949,0.4623944246403301,0.5404472088367342
2012,25025081900,0.5295995624390858,0.5233261514043431,0.4623944246403301,0.603078111272584
2012,25025082000,0.4843987013546736,0.5989933747909411,0.34040040624605955,0.5138023230270203
2012,25025082100,0.42463824393277544,0.4532143115589872,0.34040040624605955,0.4803000139932796
2012,25025090100,0.5418369887541229,0.5936542611865581,0.4627392962263522,0.5691174088494585
2012,25025090200,0.3033758502026032,0.3544019269588747,0.34040040624605955,0.21532521740287552
2012,25025090300,0.4510214287493499,0.4737508834396998,0.4459333930411023,0.4333800097672477
2012,25025090400,0.444240949444384,0.5303724084240518,0.4874306676608935,0.3149197722482066
2012,25025090600,0.4795181787437228,0.5662960129759294,0.5266104083650247,0.3456481148902143
2012,25025090700,0.5114694554923346,0.43933018754798214,0.5270689095249722,0.5680092694040495
2012,25025090901,0.38442828214481234,0.3763294509582909,0.4966443837851795,0.2803110116909666
2012,25025091001,0.5228056743385769,0.45747618178458344,0.4916596220153659,0.6192812192157814
2012,25025091100,0.4789814600696356,0.4273894219620221,0.4966443837851795,0.5129105744617052
2012,25025091200,0.5077476416479977,0.5170973838437756,0.4966443837851795,0.5095011573150379
2012,25025091300,0.425246323117433,0.4355801904363693,0.4966443837851795,0.3435143951307501
2012,25025091400,0.5074740628842954,0.4236682044313771,0.4459333930411023,0.6528205911804067
2012,25025091500,0.4851089565005197,0.4918991537545866,0.4916596220153659,0.4717680937316066
2012,25025091600,0.5389823446742469,0.5401886952652384,0.5604804414255431,0.5162778973319593
2012,25025091700,0.5148851446404458,0.5028387449376885,0.5604804414255431,0.4813362475581056
2012,25025091800,0.47606919607081616,0.553954371092579,0.4609401161334617,0.41331310098640806
2012,25025091900,0.4691687345639175,0.564516296357223,0.4627392962263522,0.3802506111081773
